            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2462240.960416667, A.D. 2029-Apr-14 11:03:00.0000,  2.681240097442865E+05,  1.173352358916819E+05,  7.076570190780537E+04,  5.744288722510328E+00,  1.508768315151961E+00,  1.240844470109080E+00,
2462240.961111111, A.D. 2029-Apr-14 11:04:00.0000,  2.684686603816748E+05,  1.174257592956718E+05,  7.084015053593344E+04,  5.744065949233940E+00,  1.508678544199967E+00,  1.240776485701188E+00,
2462240.961805556, A.D. 2029-Apr-14 11:05:00.0000,  2.688132976692617E+05,  1.175162773242296E+05,  7.091459508830780E+04,  5.743843730547537E+00,  1.508589133780275E+00,  1.240708611763569E+00,
2462240.962500000, A.D. 2029-Apr-14 11:06:00.0000,  2.691579216403067E+05,  1.176067899989687E+05,  7.098903557153129E+04,  5.743622064296357E+00,  1.508500083030615E+00,  1.240640847399711E+00,
2462240.963194444, A.D. 2029-Apr-14 11:07:00.0000,  2.695025323279500E+05,  1.176972973414180E+05,  7.106347199216216E+04,  5.743400948328466E+00,  1.508411391093920E+00,  1.240573191715278E+00,
2462240.963888889, A.D. 2029-Apr-14 11:08:00.0000,  2.698471297657490E+05,  1.177877993720862E+05,  7.113790435674621E+04,  5.743180380494742E+00,  1.508323057118275E+00,  1.240505643818071E+00,
2462240.964583333, A.D. 2029-Apr-14 11:09:00.0000,  2.701917139851749E+05,  1.178782961144541E+05,  7.121233267160456E+04,  5.742960358648515E+00,  1.508235080256677E+00,  1.240438202818235E+00,
2462240.965277778, A.D. 2029-Apr-14 11:10:00.0000,  2.705362850196660E+05,  1.179687875888894E+05,  7.128675694320192E+04,  5.742740880645854E+00,  1.508147459667127E+00,  1.240370867827985E+00,
2462240.965972222, A.D. 2029-Apr-14 11:11:00.0000,  2.708808429016769E+05,  1.180592738167578E+05,  7.136117717785070E+04,  5.742521944345228E+00,  1.508060194512368E+00,  1.240303637961829E+00,
2462240.966666667, A.D. 2029-Apr-14 11:12:00.0000,  2.712253876636922E+05,  1.181497548193645E+05,  7.143559338183657E+04,  5.742303547607452E+00,  1.507973283959840E+00,  1.240236512336508E+00,
2462240.967361111, A.D. 2029-Apr-14 11:13:00.0000,  2.715699193381071E+05,  1.182402306179458E+05,  7.151000556139809E+04,  5.742085688295623E+00,  1.507886727181543E+00,  1.240169490071038E+00,
2462240.968055556, A.D. 2029-Apr-14 11:14:00.0000,  2.719144379569888E+05,  1.183307012337300E+05,  7.158441372269999E+04,  5.741868364274985E+00,  1.507800523353936E+00,  1.240102570286722E+00,
2462240.968750000, A.D. 2029-Apr-14 11:15:00.0000,  2.722589435524642E+05,  1.184211666878584E+05,  7.165881787185546E+04,  5.741651573412893E+00,  1.507714671657793E+00,  1.240035752107178E+00,
2462240.969444444, A.D. 2029-Apr-14 11:16:00.0000,  2.726034361563623E+05,  1.185116270014013E+05,  7.173321801496387E+04,  5.741435313578661E+00,  1.507629171278171E+00,  1.239969034658324E+00,
2462240.970138889, A.D. 2029-Apr-14 11:17:00.0000,  2.729479158006012E+05,  1.186020821954630E+05,  7.180761415801631E+04,  5.741219582643511E+00,  1.507544021404195E+00,  1.239902417068464E+00,
2462240.970833333, A.D. 2029-Apr-14 11:18:00.0000,  2.732923825168014E+05,  1.186925322910092E+05,  7.188200630698295E+04,  5.741004378480479E+00,  1.507459221229009E+00,  1.239835898468258E+00,
2462240.971527778, A.D. 2029-Apr-14 11:19:00.0000,  2.736368363364935E+05,  1.187829773090275E+05,  7.195639446779175E+04,  5.740789698964297E+00,  1.507374769949635E+00,  1.239769477990761E+00,
2462240.972222222, A.D. 2029-Apr-14 11:20:00.0000,  2.739812772911191E+05,  1.188734172704189E+05,  7.203077864628255E+04,  5.740575541971351E+00,  1.507290666766845E+00,  1.239703154771464E+00,
2462240.972916667, A.D. 2029-Apr-14 11:21:00.0000,  2.743257054119110E+05,  1.189638521960314E+05,  7.210515884828563E+04,  5.740361905379540E+00,  1.507206910885083E+00,  1.239636927948302E+00,
2462240.973611111, A.D. 2029-Apr-14 11:22:00.0000,  2.746701207300723E+05,  1.190542821067007E+05,  7.217953507954715E+04,  5.740148787068225E+00,  1.507123501512309E+00,  1.239570796661682E+00,
2462240.974305556, A.D. 2029-Apr-14 11:23:00.0000,  2.750145232766569E+05,  1.191447070231679E+05,  7.225390734578139E+04,  5.739936184918143E+00,  1.507040437859878E+00,  1.239504760054543E+00,
2462240.975000000, A.D. 2029-Apr-14 11:24:00.0000,  2.753589130825400E+05,  1.192351269661759E+05,  7.232827565263270E+04,  5.739724096811315E+00,  1.506957719142429E+00,  1.239438817272346E+00,
2462240.975694444, A.D. 2029-Apr-14 11:25:00.0000,  2.757032901784778E+05,  1.193255419563947E+05,  7.240264000570805E+04,  5.739512520630921E+00,  1.506875344577793E+00,  1.239372967463110E+00,
2462240.976388889, A.D. 2029-Apr-14 11:26:00.0000,  2.760476545951664E+05,  1.194159520144334E+05,  7.247700041056769E+04,  5.739301454261300E+00,  1.506793313386819E+00,  1.239307209777472E+00,
2462240.977083333, A.D. 2029-Apr-14 11:27:00.0000,  2.763920063631237E+05,  1.195063571609033E+05,  7.255135687270197E+04,  5.739090895587797E+00,  1.506711624793253E+00,  1.239241543368706E+00,
2462240.977777778, A.D. 2029-Apr-14 11:28:00.0000,  2.767363455127180E+05,  1.195967574163016E+05,  7.262570939758161E+04,  5.738880842496719E+00,  1.506630278023672E+00,  1.239175967392752E+00,
2462240.978472222, A.D. 2029-Apr-14 11:29:00.0000,  2.770806720742583E+05,  1.196871528011325E+05,  7.270005799058093E+04,  5.738671292875244E+00,  1.506549272307299E+00,  1.239110481008260E+00,
2462240.979166667, A.D. 2029-Apr-14 11:30:00.0000,  2.774249860778749E+05,  1.197775433358184E+05,  7.277440265707318E+04,  5.738462244611334E+00,  1.506468606875890E+00,  1.239045083376614E+00,
2462240.979861111, A.D. 2029-Apr-14 11:31:00.0000,  2.777692875535488E+05,  1.198679290407985E+05,  7.284874340233904E+04,  5.738253695593663E+00,  1.506388280963619E+00,  1.238979773661991E+00,
2462240.980555556, A.D. 2029-Apr-14 11:32:00.0000,  2.781135765312314E+05,  1.199583099363607E+05,  7.292308023164762E+04,  5.738045643711564E+00,  1.506308293806940E+00,  1.238914551031393E+00,
2462240.981250000, A.D. 2029-Apr-14 11:33:00.0000,  2.784578530406654E+05,  1.200486860428559E+05,  7.299741315018799E+04,  5.737838086854905E+00,  1.506228644644468E+00,  1.238849414654668E+00,
2462240.981944445, A.D. 2029-Apr-14 11:34:00.0000,  2.788021171115339E+05,  1.201390573805080E+05,  7.307174216311904E+04,  5.737631022914060E+00,  1.506149332716826E+00,  1.238784363704580E+00,
2462240.982638889, A.D. 2029-Apr-14 11:35:00.0000,  2.791463687731922E+05,  1.202294239695498E+05,  7.314606727552660E+04,  5.737424449779828E+00,  1.506070357266537E+00,  1.238719397356847E+00,
2462240.983333333, A.D. 2029-Apr-14 11:36:00.0000,  2.794906080552340E+05,  1.203197858301375E+05,  7.322038849246906E+04,  5.737218365343329E+00,  1.505991717537878E+00,  1.238654514790162E+00,
2462240.984027778, A.D. 2029-Apr-14 11:37:00.0000,  2.798348349867761E+05,  1.204101429823965E+05,  7.329470581895301E+04,  5.737012767495973E+00,  1.505913412776759E+00,  1.238589715186279E+00,
2462240.984722222, A.D. 2029-Apr-14 11:38:00.0000,  2.801790495969653E+05,  1.205004954463981E+05,  7.336901925993542E+04,  5.736807654129372E+00,  1.505835442230577E+00,  1.238524997730017E+00,
2462240.985416667, A.D. 2029-Apr-14 11:39:00.0000,  2.805232519148588E+05,  1.205908432421790E+05,  7.344332882031125E+04,  5.736603023135284E+00,  1.505757805148085E+00,  1.238460361609336E+00,
2462240.986111111, A.D. 2029-Apr-14 11:40:00.0000,  2.808674419693053E+05,  1.206811863897161E+05,  7.351763450493218E+04,  5.736398872405541E+00,  1.505680500779257E+00,  1.238395806015373E+00,
2462240.986805555, A.D. 2029-Apr-14 11:41:00.0000,  2.812116197891235E+05,  1.207715249089498E+05,  7.359193631862123E+04,  5.736195199831974E+00,  1.505603528375155E+00,  1.238331330142512E+00,
2462240.987500000, A.D. 2029-Apr-14 11:42:00.0000,  2.815557854028046E+05,  1.208618588197876E+05,  7.366623426612615E+04,  5.735992003306382E+00,  1.505526887187778E+00,  1.238266933188407E+00,
2462240.988194444, A.D. 2029-Apr-14 11:43:00.0000,  2.818999388389289E+05,  1.209521881420673E+05,  7.374052835216423E+04,  5.735789280720450E+00,  1.505450576469946E+00,  1.238202614354063E+00,
2462240.988888889, A.D. 2029-Apr-14 11:44:00.0000,  2.822440801258683E+05,  1.210425128956012E+05,  7.381481858139462E+04,  5.735587029965670E+00,  1.505374595475133E+00,  1.238138372843865E+00,
2462240.989583333, A.D. 2029-Apr-14 11:45:00.0000,  2.825882092918456E+05,  1.211328331001591E+05,  7.388910495843412E+04,  5.735385248933355E+00,  1.505298943457359E+00,  1.238074207865658E+00,
2462240.990277778, A.D. 2029-Apr-14 11:46:00.0000,  2.829323263650835E+05,  1.212231487754262E+05,  7.396338748785484E+04,  5.735183935514449E+00,  1.505223619671006E+00,  1.238010118630785E+00,
2462240.990972222, A.D. 2029-Apr-14 11:47:00.0000,  2.832764313734472E+05,  1.213134599411081E+05,  7.403766617416331E+04,  5.734983087599639E+00,  1.505148623370729E+00,  1.237946104354146E+00,
2462240.991666667, A.D. 2029-Apr-14 11:48:00.0000,  2.836205243448019E+05,  1.214037666168162E+05,  7.411194102185420E+04,  5.734782703079203E+00,  1.505073953811277E+00,  1.237882164254280E+00,
2462240.992361111, A.D. 2029-Apr-14 11:49:00.0000,  2.839646053069830E+05,  1.214940688221258E+05,  7.418621203534016E+04,  5.734582779842965E+00,  1.504999610247352E+00,  1.237818297553395E+00,
2462240.993055556, A.D. 2029-Apr-14 11:50:00.0000,  2.843086742875576E+05,  1.215843665765955E+05,  7.426047921901284E+04,  5.734383315780279E+00,  1.504925591933485E+00,  1.237754503477453E+00,
2462240.993750000, A.D. 2029-Apr-14 11:51:00.0000,  2.846527313140035E+05,  1.216746598996972E+05,  7.433474257719581E+04,  5.734184308779946E+00,  1.504851898123849E+00,  1.237690781256226E+00,
2462240.994444444, A.D. 2029-Apr-14 11:52:00.0000,  2.849967764136493E+05,  1.217649488108897E+05,  7.440900211418192E+04,  5.733985756730215E+00,  1.504778528072196E+00,  1.237627130123335E+00,
2462240.995138889, A.D. 2029-Apr-14 11:53:00.0000,  2.853408096145093E+05,  1.218552333285657E+05,  7.448325783425909E+04,  5.733787657518793E+00,  1.504705481031650E+00,  1.237563549316339E+00,
2462240.995833333, A.D. 2029-Apr-14 11:54:00.0000,  2.856848309422433E+05,  1.219455134740995E+05,  7.455750974153112E+04,  5.733590009032461E+00,  1.504632756254457E+00,  1.237500038076885E+00,
2462240.996527778, A.D. 2029-Apr-14 11:55:00.0000,  2.860288404245377E+05,  1.220357892657903E+05,  7.463175784020078E+04,  5.733392809157584E+00,  1.504560352992085E+00,  1.237436595650599E+00,
2462240.997222222, A.D. 2029-Apr-14 11:56:00.0000,  2.863728380882442E+05,  1.221260607229168E+05,  7.470600213437085E+04,  5.733196055779684E+00,  1.504488270494894E+00,  1.237373221287269E+00,
2462240.997916667, A.D. 2029-Apr-14 11:57:00.0000,  2.867168239600956E+05,  1.222163278647069E+05,  7.478024262810129E+04,  5.732999746783547E+00,  1.504416508012020E+00,  1.237309914240909E+00,
2462240.998611111, A.D. 2029-Apr-14 11:58:00.0000,  2.870607980666757E+05,  1.223065907103001E+05,  7.485447932541720E+04,  5.732803880053128E+00,  1.504345064791250E+00,  1.237246673769810E+00,
2462240.999305556, A.D. 2029-Apr-14 11:59:00.0000,  2.874047604344487E+05,  1.223968492788851E+05,  7.492871223026962E+04,  5.732608453471597E+00,  1.504273940078863E+00,  1.237183499136630E+00,
2462241.000000000, A.D. 2029-Apr-14 12:00:00.0000,  2.877487110898197E+05,  1.224871035895190E+05,  7.500294134660573E+04,  5.732413464921247E+00,  1.504203133119470E+00,  1.237120389608447E+00,
2462241.000694444, A.D. 2029-Apr-14 12:01:00.0000,  2.880926500589848E+05,  1.225773536612528E+05,  7.507716667830230E+04,  5.732218912283507E+00,  1.504132643155872E+00,  1.237057344456852E+00,
2462241.001388889, A.D. 2029-Apr-14 12:02:00.0000,  2.884365773679614E+05,  1.226675995130635E+05,  7.515138822921540E+04,  5.732024793438917E+00,  1.504062469428908E+00,  1.236994362958010E+00,
2462241.002083333, A.D. 2029-Apr-14 12:03:00.0000,  2.887804930427372E+05,  1.227578411639339E+05,  7.522560600312128E+04,  5.731831106267094E+00,  1.503992611177321E+00,  1.236931444392759E+00,
2462241.002777778, A.D. 2029-Apr-14 12:04:00.0000,  2.891243971092403E+05,  1.228480786327444E+05,  7.529982000378399E+04,  5.731637848646727E+00,  1.503923067637559E+00,  1.236868588046667E+00,
2462241.003472222, A.D. 2029-Apr-14 12:05:00.0000,  2.894682895931005E+05,  1.229383119383696E+05,  7.537403023491715E+04,  5.731445018455570E+00,  1.503853838043657E+00,  1.236805793210123E+00,
2462241.004166667, A.D. 2029-Apr-14 12:06:00.0000,  2.898121705199480E+05,  1.230285410996271E+05,  7.544823670017791E+04,  5.731252613570415E+00,  1.503784921627101E+00,  1.236743059178416E+00,
2462241.004861111, A.D. 2029-Apr-14 12:07:00.0000,  2.901560399151742E+05,  1.231187661352636E+05,  7.552243940320952E+04,  5.731060631867093E+00,  1.503716317616632E+00,  1.236680385251823E+00,
2462241.005555556, A.D. 2029-Apr-14 12:08:00.0000,  2.904998978041708E+05,  1.232089870640158E+05,  7.559663834759462E+04,  5.730869071220470E+00,  1.503648025238121E+00,  1.236617770735670E+00,
2462241.006250000, A.D. 2029-Apr-14 12:09:00.0000,  2.908437442120612E+05,  1.232992039045609E+05,  7.567083353687255E+04,  5.730677929504434E+00,  1.503580043714412E+00,  1.236555214940451E+00,
2462241.006944444, A.D. 2029-Apr-14 12:10:00.0000,  2.911875791640282E+05,  1.233894166755099E+05,  7.574502497454238E+04,  5.730487204591920E+00,  1.503512372265167E+00,  1.236492717181876E+00,
2462241.007638889, A.D. 2029-Apr-14 12:11:00.0000,  2.915314026849270E+05,  1.234796253954552E+05,  7.581921266407875E+04,  5.730296894354881E+00,  1.503445010106713E+00,  1.236430276780986E+00,
2462241.008333333, A.D. 2029-Apr-14 12:12:00.0000,  2.918752147995532E+05,  1.235698300829375E+05,  7.589339660889341E+04,  5.730106996664309E+00,  1.503377956451873E+00,  1.236367893064228E+00,
2462241.009027778, A.D. 2029-Apr-14 12:13:00.0000,  2.922190155326426E+05,  1.236600307564276E+05,  7.596757681236762E+04,  5.729917509390265E+00,  1.503311210509835E+00,  1.236305565363544E+00,
2462241.009722222, A.D. 2029-Apr-14 12:14:00.0000,  2.925628049088120E+05,  1.237502274343851E+05,  7.604175327783867E+04,  5.729728430401845E+00,  1.503244771486012E+00,  1.236243293016454E+00,
2462241.010416667, A.D. 2029-Apr-14 12:15:00.0000,  2.929065829524100E+05,  1.238404201351845E+05,  7.611592600861576E+04,  5.729539757567235E+00,  1.503178638581831E+00,  1.236181075366162E+00,
2462241.011111111, A.D. 2029-Apr-14 12:16:00.0000,  2.932503496877551E+05,  1.239306088771560E+05,  7.619009500796242E+04,  5.729351488753714E+00,  1.503112810994637E+00,  1.236118911761634E+00,
2462241.011805556, A.D. 2029-Apr-14 12:17:00.0000,  2.935941051390469E+05,  1.240207936786342E+05,  7.626426027909556E+04,  5.729163621827663E+00,  1.503047287917505E+00,  1.236056801557694E+00,
2462241.012500000, A.D. 2029-Apr-14 12:18:00.0000,  2.939378493303359E+05,  1.241109745578434E+05,  7.633842182520279E+04,  5.728976154654626E+00,  1.502982068539126E+00,  1.235994744115111E+00,
2462241.013194445, A.D. 2029-Apr-14 12:19:00.0000,  2.942815822855532E+05,  1.242011515329664E+05,  7.641257964943280E+04,  5.728789085099299E+00,  1.502917152043609E+00,  1.235932738800702E+00,
2462241.013888889, A.D. 2029-Apr-14 12:20:00.0000,  2.946253040284514E+05,  1.242913246221672E+05,  7.648673375488972E+04,  5.728602411025584E+00,  1.502852537610358E+00,  1.235870784987428E+00,
2462241.014583333, A.D. 2029-Apr-14 12:21:00.0000,  2.949690145826936E+05,  1.243814938435409E+05,  7.656088414465070E+04,  5.728416130296607E+00,  1.502788224413899E+00,  1.235808882054471E+00,
2462241.015277778, A.D. 2029-Apr-14 12:22:00.0000,  2.953127139718831E+05,  1.244716592151439E+05,  7.663503082174064E+04,  5.728230240774776E+00,  1.502724211623767E+00,  1.235747029387352E+00,
2462241.015972222, A.D. 2029-Apr-14 12:23:00.0000,  2.956564022193551E+05,  1.245618207549667E+05,  7.670917378916418E+04,  5.728044740321803E+00,  1.502660498404317E+00,  1.235685226378007E+00,
2462241.016666667, A.D. 2029-Apr-14 12:24:00.0000,  2.960000793484151E+05,  1.246519784809740E+05,  7.678331304988456E+04,  5.727859626798764E+00,  1.502597083914598E+00,  1.235623472424899E+00,
2462241.017361111, A.D. 2029-Apr-14 12:25:00.0000,  2.963437453822196E+05,  1.247421324110446E+05,  7.685744860681685E+04,  5.727674898066130E+00,  1.502533967308172E+00,  1.235561766933114E+00,
2462241.018055555, A.D. 2029-Apr-14 12:26:00.0000,  2.966874003438056E+05,  1.248322825630292E+05,  7.693158046286796E+04,  5.727490551983838E+00,  1.502471147733019E+00,  1.235500109314447E+00,
2462241.018750000, A.D. 2029-Apr-14 12:27:00.0000,  2.970310442560315E+05,  1.249224289547341E+05,  7.700570862087901E+04,  5.727306586411348E+00,  1.502408624331329E+00,  1.235438498987529E+00,
2462241.019444444, A.D. 2029-Apr-14 12:28:00.0000,  2.973746771416962E+05,  1.250125716039040E+05,  7.707983308368103E+04,  5.727122999207660E+00,  1.502346396239409E+00,  1.235376935377886E+00,
2462241.020138889, A.D. 2029-Apr-14 12:29:00.0000,  2.977182990234792E+05,  1.251027105282201E+05,  7.715395385405154E+04,  5.726939788231421E+00,  1.502284462587506E+00,  1.235315417918072E+00,
2462241.020833333, A.D. 2029-Apr-14 12:30:00.0000,  2.980619099237621E+05,  1.251928457453416E+05,  7.722807093473684E+04,  5.726756951340990E+00,  1.502222822499657E+00,  1.235253946047754E+00,
2462241.021527778, A.D. 2029-Apr-14 12:31:00.0000,  2.984055098650157E+05,  1.252829772728200E+05,  7.730218432847733E+04,  5.726574486394465E+00,  1.502161475093580E+00,  1.235192519213814E+00,
2462241.022222222, A.D. 2029-Apr-14 12:32:00.0000,  2.987490988694727E+05,  1.253731051282209E+05,  7.737629403793410E+04,  5.726392391249814E+00,  1.502100419480503E+00,  1.235131136870460E+00,
2462241.022916667, A.D. 2029-Apr-14 12:33:00.0000,  2.990926769593060E+05,  1.254632293290242E+05,  7.745040006577695E+04,  5.726210663764904E+00,  1.502039654765012E+00,  1.235069798479311E+00,
2462241.023611111, A.D. 2029-Apr-14 12:34:00.0000,  2.994362441564202E+05,  1.255533498926297E+05,  7.752450241462115E+04,  5.726029301797594E+00,  1.501979180044943E+00,  1.235008503509520E+00,
2462241.024305556, A.D. 2029-Apr-14 12:35:00.0000,  2.997798004827499E+05,  1.256434668364500E+05,  7.759860108705606E+04,  5.725848303205849E+00,  1.501918994411250E+00,  1.234947251437840E+00,
2462241.025000000, A.D. 2029-Apr-14 12:36:00.0000,  3.001233459600210E+05,  1.257335801777779E+05,  7.767269608563777E+04,  5.725667665847784E+00,  1.501859096947816E+00,  1.234886041748767E+00,
2462241.025694444, A.D. 2029-Apr-14 12:37:00.0000,  3.004668806097806E+05,  1.258236899338775E+05,  7.774678741289413E+04,  5.725487387581781E+00,  1.501799486731364E+00,  1.234824873934619E+00,
2462241.026388889, A.D. 2029-Apr-14 12:38:00.0000,  3.008104044543207E+05,  1.259137961209385E+05,  7.782087507138442E+04,  5.725307466266683E+00,  1.501740162831358E+00,  1.234763747495606E+00,
2462241.027083333, A.D. 2029-Apr-14 12:39:00.0000,  3.011539175134897E+05,  1.260038987581553E+05,  7.789495906346152E+04,  5.725127899761493E+00,  1.501681124309662E+00,  1.234702661940082E+00,
2462241.027777778, A.D. 2029-Apr-14 12:40:00.0000,  3.014974198093116E+05,  1.260939978615938E+05,  7.796903939162460E+04,  5.724948685926066E+00,  1.501622370220736E+00,  1.234641616784412E+00,
2462241.028472222, A.D. 2029-Apr-14 12:41:00.0000,  3.018409113627970E+05,  1.261840934483002E+05,  7.804311605827275E+04,  5.724769822620820E+00,  1.501563899611281E+00,  1.234580611553250E+00,
2462241.029166667, A.D. 2029-Apr-14 12:42:00.0000,  3.021843921949565E+05,  1.262741855352373E+05,  7.811718906580057E+04,  5.724591307706966E+00,  1.501505711520174E+00,  1.234519645779564E+00,
2462241.029861111, A.D. 2029-Apr-14 12:43:00.0000,  3.025278623266220E+05,  1.263642741393578E+05,  7.819125841654204E+04,  5.724413139046597E+00,  1.501447804978350E+00,  1.234458719004782E+00,
2462241.030555556, A.D. 2029-Apr-14 12:44:00.0000,  3.028713217784762E+05,  1.264543592775003E+05,  7.826532411284826E+04,  5.724235314502813E+00,  1.501390179008673E+00,  1.234397830778849E+00,
2462241.031250000, A.D. 2029-Apr-14 12:45:00.0000,  3.032147705711722E+05,  1.265444409664719E+05,  7.833938615699853E+04,  5.724057831939858E+00,  1.501332832625797E+00,  1.234336980660372E+00,
2462241.031944444, A.D. 2029-Apr-14 12:46:00.0000,  3.035582087250948E+05,  1.266345192230248E+05,  7.841344455127582E+04,  5.723880689223222E+00,  1.501275764836086E+00,  1.234276168216675E+00,
2462241.032638889, A.D. 2029-Apr-14 12:47:00.0000,  3.039016362605989E+05,  1.267245940638476E+05,  7.848749929792961E+04,  5.723703884219793E+00,  1.501218974637471E+00,  1.234215393023939E+00,
2462241.033333333, A.D. 2029-Apr-14 12:48:00.0000,  3.042450531978607E+05,  1.268146655055562E+05,  7.856155039917200E+04,  5.723527414797990E+00,  1.501162461019356E+00,  1.234154654667272E+00,
2462241.034027778, A.D. 2029-Apr-14 12:49:00.0000,  3.045884595569968E+05,  1.269047335647331E+05,  7.863559785721335E+04,  5.723351278827876E+00,  1.501106222962493E+00,  1.234093952740824E+00,
2462241.034722222, A.D. 2029-Apr-14 12:50:00.0000,  3.049318553578854E+05,  1.269947982578582E+05,  7.870964167421492E+04,  5.723175474181321E+00,  1.501050259438871E+00,  1.234033286847886E+00,
2462241.035416667, A.D. 2029-Apr-14 12:51:00.0000,  3.052752406204641E+05,  1.270848596013676E+05,  7.878368185234905E+04,  5.722999998732140E+00,  1.500994569411629E+00,  1.233972656600974E+00,
2462241.036111111, A.D. 2029-Apr-14 12:52:00.0000,  3.056186153642833E+05,  1.271749176116732E+05,  7.885771839371325E+04,  5.722824850356265E+00,  1.500939151834943E+00,  1.233912061621935E+00,
2462241.036805556, A.D. 2029-Apr-14 12:53:00.0000,  3.059619796089530E+05,  1.272649723050630E+05,  7.893175130043834E+04,  5.722650026931838E+00,  1.500884005653933E+00,  1.233851501542045E+00,
2462241.037500000, A.D. 2029-Apr-14 12:54:00.0000,  3.063053333739638E+05,  1.273550236977986E+05,  7.900578057459366E+04,  5.722475526339435E+00,  1.500829129804533E+00,  1.233790976002107E+00,
2462241.038194444, A.D. 2029-Apr-14 12:55:00.0000,  3.066486766784787E+05,  1.274450718060734E+05,  7.907980621824144E+04,  5.722301346462190E+00,  1.500774523213491E+00,  1.233730484652514E+00,
2462241.038888889, A.D. 2029-Apr-14 12:56:00.0000,  3.069920095418692E+05,  1.275351166459918E+05,  7.915382823342574E+04,  5.722127485185965E+00,  1.500720184798138E+00,  1.233670027153393E+00,
2462241.039583333, A.D. 2029-Apr-14 12:57:00.0000,  3.073353319830000E+05,  1.276251582336341E+05,  7.922784662217260E+04,  5.721953940399509E+00,  1.500666113466441E+00,  1.233609603174649E+00,
2462241.040277778, A.D. 2029-Apr-14 12:58:00.0000,  3.076786440209448E+05,  1.277151965849879E+05,  7.930186138646297E+04,  5.721780709994654E+00,  1.500612308116821E+00,  1.233549212396087E+00,
2462241.040972222, A.D. 2029-Apr-14 12:59:00.0000,  3.080219456744492E+05,  1.278052317159561E+05,  7.937587252830653E+04,  5.721607791866463E+00,  1.500558767638129E+00,  1.233488854507482E+00,
2462241.041666667, A.D. 2029-Apr-14 13:00:00.0000,  3.083652369621396E+05,  1.278952636424228E+05,  7.944988004965184E+04,  5.721435183913425E+00,  1.500505490909546E+00,  1.233428529208679E+00,
2462241.042361111, A.D. 2029-Apr-14 13:01:00.0000,  3.087085179026425E+05,  1.279852923801565E+05,  7.952388395246124E+04,  5.721262884037619E+00,  1.500452476800509E+00,  1.233368236209678E+00,
2462241.043055556, A.D. 2029-Apr-14 13:02:00.0000,  3.090517885143459E+05,  1.280753179449074E+05,  7.959788423863596E+04,  5.721090890144923E+00,  1.500399724170650E+00,  1.233307975230709E+00,
2462241.043750000, A.D. 2029-Apr-14 13:03:00.0000,  3.093950488154888E+05,  1.281653403523200E+05,  7.967188091011482E+04,  5.720919200145191E+00,  1.500347231869748E+00,  1.233247746002316E+00,
2462241.044444445, A.D. 2029-Apr-14 13:04:00.0000,  3.097382988243401E+05,  1.282553596179599E+05,  7.974587396878567E+04,  5.720747811952421E+00,  1.500294998737623E+00,  1.233187548265456E+00,
2462241.045138889, A.D. 2029-Apr-14 13:05:00.0000,  3.100815385589004E+05,  1.283453757573664E+05,  7.981986341653153E+04,  5.720576723484999E+00,  1.500243023604113E+00,  1.233127381771559E+00,
2462241.045833333, A.D. 2029-Apr-14 13:06:00.0000,  3.104247680370808E+05,  1.284353887859798E+05,  7.989384925521337E+04,  5.720405932665852E+00,  1.500191305289012E+00,  1.233067246282618E+00,
2462241.046527778, A.D. 2029-Apr-14 13:07:00.0000,  3.107679872767031E+05,  1.285253987191616E+05,  7.996783148669783E+04,  5.720235437422671E+00,  1.500139842602026E+00,  1.233007141571260E+00,
2462241.047222222, A.D. 2029-Apr-14 13:08:00.0000,  3.111111962954104E+05,  1.286154055722306E+05,  8.004181011280921E+04,  5.720065235688123E+00,  1.500088634342713E+00,  1.232947067420823E+00,
2462241.047916667, A.D. 2029-Apr-14 13:09:00.0000,  3.114543951107562E+05,  1.287054093603860E+05,  8.011578513539530E+04,  5.719895325400033E+00,  1.500037679300479E+00,  1.232887023625409E+00,
2462241.048611111, A.D. 2029-Apr-14 13:10:00.0000,  3.117975837402046E+05,  1.287954100988211E+05,  8.018975655625353E+04,  5.719725704501611E+00,  1.499986976254478E+00,  1.232827009989999E+00,
2462241.049305555, A.D. 2029-Apr-14 13:11:00.0000,  3.121407622010410E+05,  1.288854078025971E+05,  8.026372437719408E+04,  5.719556370941662E+00,  1.499936523973646E+00,  1.232767026330469E+00,
2462241.050000000, A.D. 2029-Apr-14 13:12:00.0000,  3.124839305104017E+05,  1.289754024867326E+05,  8.033768860000483E+04,  5.719387322674816E+00,  1.499886321216623E+00,  1.232707072473695E+00,
2462241.050694444, A.D. 2029-Apr-14 13:13:00.0000,  3.128270886853933E+05,  1.290653941661527E+05,  8.041164922648191E+04,  5.719218557661710E+00,  1.499836366731762E+00,  1.232647148257599E+00,
2462241.051388889, A.D. 2029-Apr-14 13:14:00.0000,  3.131702367429435E+05,  1.291553828557312E+05,  8.048560625837857E+04,  5.719050073869248E+00,  1.499786659257098E+00,  1.232587253531205E+00,
2462241.052083333, A.D. 2029-Apr-14 13:15:00.0000,  3.135133746998012E+05,  1.292453685702351E+05,  8.055955969748230E+04,  5.718881869270801E+00,  1.499737197520328E+00,  1.232527388154717E+00,
